592,-7.38E-05,592,0.000102961,592,0.000672183,592,0.000315198
591,-0.000236689,591,-0.000214128,591,0.000252436,591,0.000244665
590,-0.000376736,590,-8.18E-06,590,0.000473816,590,4.11E-05
589,-3.12E-05,589,-0.00015151,589,0.000349109,589,0.000365897
588,-7.12E-05,588,3.05E-05,588,0.000299993,588,0.000336156
587,-0.000221993,587,5.72E-06,587,0.000645558,587,0.000259455
586,-0.000397944,586,6.93E-05,586,0.000575334,586,0.000276654
585,-0.000409427,585,-2.51E-05,585,0.000591975,585,7.86E-05
584,-0.00029262,584,-0.000433425,584,0.000580285,584,-3.18E-05
583,-0.000570566,583,-0.001070411,583,5.35E-05,583,-8.60E-05
582,-0.000635863,582,-0.000687763,582,0.000170933,582,-0.000418943
581,-0.000442063,581,-0.000472834,581,0.000166867,581,-3.66E-05
580,-0.000986893,580,-0.000862595,580,-0.000117455,580,-0.0003592
579,-0.000575478,579,-0.000277926,579,0.000144804,579,-0.000174799
578,-0.000868382,578,-0.001004972,578,-2.90E-05,578,-0.000244916
577,-0.000284238,577,-0.000163983,577,0.000558486,577,-5.14E-05
576,-0.00066781,576,-0.000495278,576,1.64E-05,576,-0.000202692
575,-0.000270424,575,-0.00027358,575,0.000607891,575,0.000152443
574,-0.000250193,574,-0.000239431,574,0.000369084,574,1.42E-05
573,-0.000186494,573,-0.000279479,573,0.000675424,573,0.000555246
572,-0.000108552,572,0.000132867,572,0.00090942,572,0.000250079
571,-0.000564672,571,-0.000404616,571,0.000270567,571,-0.000140849
570,-0.000213714,570,-8.07E-05,570,0.000755466,570,-0.000284963
569,-0.000550401,569,-0.000215473,569,0.000246841,569,-4.94E-05
568,-0.000121906,568,-0.000558312,568,0.000665365,568,1.06E-05
567,-0.000223752,567,-0.000304571,567,0.000592468,567,0.000504578
566,-0.000197776,566,0.000375638,566,0.000472572,566,-8.10E-05
565,-0.000245433,565,-3.33E-05,565,0.000612428,565,0.000325379
564,-2.44E-05,564,0.000246686,564,0.001133601,564,0.000353461
563,0.000146021,563,-2.30E-05,563,0.000724194,563,0.000159124
562,-0.000176765,562,4.48E-05,562,0.000745819,562,0.000330223
561,4.09E-05,561,-0.000123044,561,0.000813633,561,0.000325742
560,-0.000351907,560,-0.00018696,560,0.000689269,560,0.000413389
559,5.14E-05,559,8.69E-05,559,0.000654424,559,9.51E-05
558,-0.000346475,558,-5.94E-05,558,0.00065502,558,0.000131624
557,0.000130537,557,2.58E-05,557,0.000448577,557,0.00013802
556,0.000233606,556,-0.00020383,556,0.000604703,556,0.000342192
555,-0.000317919,555,-9.32E-05,555,0.00064535,555,0.000431604
554,-0.000304054,554,-0.000239327,554,0.00024047,554,0.000196545
553,-0.00045101,553,-0.000417547,553,3.00E-05,553,0.000278312
552,0.000325016,552,8.34E-05,552,0.000598378,552,0.000170518
551,-0.000159584,551,2.72E-05,551,0.000477911,551,0.000354368
550,0.000528214,550,0.000343824,550,0.000584173,550,0.000427329
549,-0.000258524,549,-0.000232446,549,0.000142396,549,5.59E-05
548,-0.000122837,548,-0.00016124,548,0.000209468,548,0.000164873
547,-0.000539336,547,-0.00031109,547,-0.000120094,547,-0.000110053
546,-7.29E-05,546,-5.34E-05,546,-0.000141573,546,0.000278053
545,1.95E-05,545,0.000246712,545,0.000315613,545,0.000375457
544,3.73E-05,544,0.000125695,544,0.000255622,544,0.000224541
543,0.000209442,543,0.000285461,543,0.000351311,543,0.000391184
542,-0.000530855,542,-0.000331007,542,-9.09E-05,542,-4.80E-05
541,-0.000370322,541,-0.000279685,541,-0.000116523,541,8.96E-05
540,-0.000481678,540,-6.65E-05,540,0.000271162,540,0.000361208
539,-0.000166208,539,0.00026062,539,-3.52E-05,539,0.000386416
538,-4.90E-05,538,-7.86E-05,538,0.000180359,538,0.000197633
537,8.50E-05,537,0.000397428,537,0.000492734,537,0.000405123
536,7.30E-06,536,-0.000244088,536,-3.83E-06,536,-6.10E-05
